User,org:resource,concept:name,Cumulative net worth (EUR),time:timestamp,case:Spend area text,case:Company,case:Document Type,case:Sub spend area text,case:Purchasing Document,case:Purch. Doc. Category name,case:Vendor,case:Item Type,case:Item Category,case:Spend classification text,case:Source,case:Name,case:GR-Based Inv. Verif.,case:Item,case:concept:name,case:Goods Receipt
user_000,user_000,Change Price,1668264.0,2018-09-05 14:34:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000010,Purchase order,vendorID_0009,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0009,True,00001,2000000010_00001,True
NONE,NONE,Vendor creates invoice,1668264.0,2018-09-07 21:59:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000010,Purchase order,vendorID_0009,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0009,True,00001,2000000010_00001,True
user_000,user_000,Record Goods Receipt,1668264.0,2018-09-28 08:28:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000010,Purchase order,vendorID_0009,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0009,True,00001,2000000010_00001,True
NONE,NONE,Record Service Entry Sheet,1668264.0,2018-09-28 08:28:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000010,Purchase order,vendorID_0009,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0009,True,00001,2000000010_00001,True
batch_00,batch_00,Record Invoice Receipt,1668264.0,2018-09-28 11:06:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000010,Purchase order,vendorID_0009,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0009,True,00001,2000000010_00001,True
user_010,user_010,SRM: Created,1668264.0,2018-10-18 12:07:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000010,Purchase order,vendorID_0009,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0009,True,00001,2000000010_00001,True
user_010,user_010,SRM: Complete,1668264.0,2018-10-18 14:08:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000010,Purchase order,vendorID_0009,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0009,True,00001,2000000010_00001,True
user_010,user_010,SRM: Awaiting Approval,1668264.0,2018-10-18 14:08:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000010,Purchase order,vendorID_0009,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0009,True,00001,2000000010_00001,True
user_010,user_010,SRM: Document Completed,1668264.0,2018-10-18 14:08:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000010,Purchase order,vendorID_0009,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0009,True,00001,2000000010_00001,True
batch_00,batch_00,SRM: Ordered,1668264.0,2018-10-22 04:05:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000010,Purchase order,vendorID_0009,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0009,True,00001,2000000010_00001,True
batch_00,batch_00,SRM: In Transfer to Execution Syst.,1668264.0,2018-10-22 04:05:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000010,Purchase order,vendorID_0009,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0009,True,00001,2000000010_00001,True
batch_00,batch_00,SRM: Deleted,1668264.0,2018-10-22 04:05:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000010,Purchase order,vendorID_0009,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0009,True,00001,2000000010_00001,True
user_000,user_000,Change Price,1668264.0,2018-10-22 04:05:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000010,Purchase order,vendorID_0009,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0009,True,00001,2000000010_00001,True
user_002,user_002,Clear Invoice,1668264.0,2018-11-29 15:16:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000010,Purchase order,vendorID_0009,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0009,True,00001,2000000010_00001,True
user_000,user_000,Record Goods Receipt,1668264.0,2018-12-18 16:38:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000010,Purchase order,vendorID_0009,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0009,True,00001,2000000010_00001,True
NONE,NONE,Record Service Entry Sheet,1668264.0,2018-12-18 16:38:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000010,Purchase order,vendorID_0009,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0009,True,00001,2000000010_00001,True
user_003,user_003,SRM: In Transfer to Execution Syst.,1668264.0,2019-01-17 10:59:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000010,Purchase order,vendorID_0009,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0009,True,00001,2000000010_00001,True
user_003,user_003,SRM: Transfer Failed (E.Sys.),1668264.0,2019-01-17 10:59:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000010,Purchase order,vendorID_0009,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0009,True,00001,2000000010_00001,True
batch_00,batch_00,SRM: Created,112583.0,2018-01-09 15:54:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000011,Purchase order,vendorID_0010,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0010,True,00001,2000000011_00001,True
batch_00,batch_00,SRM: Complete,112583.0,2018-01-09 16:54:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000011,Purchase order,vendorID_0010,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0010,True,00001,2000000011_00001,True
batch_00,batch_00,SRM: Awaiting Approval,112583.0,2018-01-09 16:54:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000011,Purchase order,vendorID_0010,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0010,True,00001,2000000011_00001,True
batch_00,batch_00,SRM: Document Completed,112583.0,2018-01-09 16:54:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000011,Purchase order,vendorID_0010,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0010,True,00001,2000000011_00001,True
batch_00,batch_00,SRM: In Transfer to Execution Syst.,112583.0,2018-01-09 16:54:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000011,Purchase order,vendorID_0010,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0010,True,00001,2000000011_00001,True
batch_00,batch_00,SRM: Ordered,112583.0,2018-01-09 16:54:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000011,Purchase order,vendorID_0010,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0010,True,00001,2000000011_00001,True
batch_00,batch_00,SRM: Change was Transmitted,112583.0,2018-01-09 16:54:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000011,Purchase order,vendorID_0010,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0010,True,00001,2000000011_00001,True
user_000,user_000,Create Purchase Order Item,112583.0,2018-01-09 16:54:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000011,Purchase order,vendorID_0010,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0010,True,00001,2000000011_00001,True
NONE,NONE,Vendor creates invoice,112583.0,2018-01-10 22:59:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000011,Purchase order,vendorID_0010,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0010,True,00001,2000000011_00001,True
user_000,user_000,Record Goods Receipt,112583.0,2018-01-11 10:10:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000011,Purchase order,vendorID_0010,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0010,True,00001,2000000011_00001,True
NONE,NONE,Record Service Entry Sheet,112583.0,2018-01-11 10:10:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000011,Purchase order,vendorID_0010,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0010,True,00001,2000000011_00001,True
user_001,user_001,Record Invoice Receipt,112583.0,2018-04-11 14:45:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000011,Purchase order,vendorID_0010,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0010,True,00001,2000000011_00001,True
user_002,user_002,Clear Invoice,112583.0,2018-04-12 12:08:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000011,Purchase order,vendorID_0010,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0010,True,00001,2000000011_00001,True
user_003,user_003,SRM: In Transfer to Execution Syst.,112583.0,2019-01-17 10:59:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000011,Purchase order,vendorID_0010,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0010,True,00001,2000000011_00001,True
user_003,user_003,SRM: Transfer Failed (E.Sys.),112583.0,2019-01-17 10:59:00+00:00,Marketing,companyID_0000,EC Purchase order,Digital Marketing,2000000011,Purchase order,vendorID_0010,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0010,True,00001,2000000011_00001,True
batch_00,batch_00,SRM: Created,320.0,2018-01-10 14:38:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000000012,Purchase order,vendorID_0011,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0011,False,00001,2000000012_00001,True
batch_00,batch_00,SRM: Complete,320.0,2018-01-10 15:38:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000000012,Purchase order,vendorID_0011,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0011,False,00001,2000000012_00001,True
batch_00,batch_00,SRM: Awaiting Approval,320.0,2018-01-10 15:38:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000000012,Purchase order,vendorID_0011,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0011,False,00001,2000000012_00001,True
batch_00,batch_00,SRM: Document Completed,320.0,2018-01-10 15:38:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000000012,Purchase order,vendorID_0011,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0011,False,00001,2000000012_00001,True
batch_00,batch_00,SRM: In Transfer to Execution Syst.,320.0,2018-01-10 15:38:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000000012,Purchase order,vendorID_0011,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0011,False,00001,2000000012_00001,True
batch_00,batch_00,SRM: Ordered,320.0,2018-01-10 15:38:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000000012,Purchase order,vendorID_0011,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0011,False,00001,2000000012_00001,True
batch_00,batch_00,SRM: Change was Transmitted,320.0,2018-01-10 15:38:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000000012,Purchase order,vendorID_0011,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0011,False,00001,2000000012_00001,True
user_000,user_000,Create Purchase Order Item,320.0,2018-01-10 15:38:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000000012,Purchase order,vendorID_0011,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0011,False,00001,2000000012_00001,True
NONE,NONE,Vendor creates invoice,320.0,2018-01-29 22:59:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000000012,Purchase order,vendorID_0011,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0011,False,00001,2000000012_00001,True
user_000,user_000,Record Goods Receipt,320.0,2018-02-26 08:41:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000000012,Purchase order,vendorID_0011,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0011,False,00001,2000000012_00001,True
batch_00,batch_00,Record Invoice Receipt,320.0,2018-03-05 15:12:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000000012,Purchase order,vendorID_0011,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0011,False,00001,2000000012_00001,True
user_002,user_002,Clear Invoice,320.0,2018-03-29 13:06:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,MRO (components),2000000012,Purchase order,vendorID_0011,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0011,False,00001,2000000012_00001,True
batch_00,batch_00,SRM: Created,857.0,2018-01-10 14:38:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000013,Purchase order,vendorID_0012,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0012,True,00001,2000000013_00001,True
batch_00,batch_00,SRM: Complete,857.0,2018-01-10 15:38:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000013,Purchase order,vendorID_0012,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0012,True,00001,2000000013_00001,True
batch_00,batch_00,SRM: Awaiting Approval,857.0,2018-01-10 15:38:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000013,Purchase order,vendorID_0012,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0012,True,00001,2000000013_00001,True
batch_00,batch_00,SRM: Document Completed,857.0,2018-01-10 15:38:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000013,Purchase order,vendorID_0012,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0012,True,00001,2000000013_00001,True
batch_00,batch_00,SRM: Ordered,857.0,2018-01-10 15:38:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000013,Purchase order,vendorID_0012,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0012,True,00001,2000000013_00001,True
batch_00,batch_00,SRM: Change was Transmitted,857.0,2018-01-10 15:38:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000013,Purchase order,vendorID_0012,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0012,True,00001,2000000013_00001,True
batch_00,batch_00,SRM: In Transfer to Execution Syst.,857.0,2018-01-10 15:40:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000013,Purchase order,vendorID_0012,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0012,True,00001,2000000013_00001,True
user_000,user_000,Create Purchase Order Item,857.0,2018-01-10 15:40:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000013,Purchase order,vendorID_0012,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0012,True,00001,2000000013_00001,True
user_000,user_000,Record Goods Receipt,857.0,2018-01-16 13:27:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000013,Purchase order,vendorID_0012,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0012,True,00001,2000000013_00001,True
NONE,NONE,Record Service Entry Sheet,857.0,2018-01-16 13:27:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000013,Purchase order,vendorID_0012,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0012,True,00001,2000000013_00001,True
NONE,NONE,Vendor creates invoice,857.0,2018-01-22 22:59:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000013,Purchase order,vendorID_0012,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0012,True,00001,2000000013_00001,True
user_001,user_001,Record Invoice Receipt,857.0,2018-01-24 16:15:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000013,Purchase order,vendorID_0012,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0012,True,00001,2000000013_00001,True
user_002,user_002,Clear Invoice,857.0,2018-02-15 13:51:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000013,Purchase order,vendorID_0012,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0012,True,00001,2000000013_00001,True
batch_00,batch_00,SRM: Created,17414.0,2018-01-11 14:41:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
batch_00,batch_00,SRM: Complete,17414.0,2018-01-11 15:41:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
batch_00,batch_00,SRM: Awaiting Approval,17414.0,2018-01-11 15:41:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
batch_00,batch_00,SRM: Document Completed,17414.0,2018-01-11 15:41:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
batch_00,batch_00,SRM: In Transfer to Execution Syst.,17414.0,2018-01-11 15:41:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
batch_00,batch_00,SRM: Ordered,17414.0,2018-01-11 15:41:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
batch_00,batch_00,SRM: Change was Transmitted,17414.0,2018-01-11 15:41:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
user_000,user_000,Create Purchase Order Item,17414.0,2018-01-11 15:41:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
NONE,NONE,Vendor creates invoice,17414.0,2018-02-06 22:59:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
user_000,user_000,Record Goods Receipt,17414.0,2018-02-16 15:47:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
NONE,NONE,Record Service Entry Sheet,17414.0,2018-02-16 15:47:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
user_011,user_011,Record Invoice Receipt,17414.0,2018-02-19 13:20:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
user_005,user_005,Clear Invoice,17414.0,2018-03-01 13:06:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
NONE,NONE,Vendor creates invoice,17414.0,2018-03-29 21:59:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
user_000,user_000,Record Goods Receipt,17414.0,2018-04-10 14:08:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
NONE,NONE,Record Service Entry Sheet,17414.0,2018-04-10 14:08:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
user_011,user_011,Record Invoice Receipt,17414.0,2018-04-10 14:22:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
user_002,user_002,Clear Invoice,17414.0,2018-04-19 12:47:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
NONE,NONE,Vendor creates invoice,17414.0,2018-06-25 21:59:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
user_000,user_000,Record Goods Receipt,17414.0,2018-07-24 10:29:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
NONE,NONE,Record Service Entry Sheet,17414.0,2018-07-24 10:29:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
user_012,user_012,Record Invoice Receipt,17414.0,2018-07-25 13:00:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
user_002,user_002,Clear Invoice,17414.0,2018-07-26 16:09:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
NONE,NONE,Vendor creates invoice,17414.0,2018-09-13 21:59:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
user_000,user_000,Record Goods Receipt,17414.0,2018-09-14 12:44:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
NONE,NONE,Record Service Entry Sheet,17414.0,2018-09-14 12:44:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
user_012,user_012,Record Invoice Receipt,17414.0,2018-09-17 09:25:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
user_002,user_002,Clear Invoice,17414.0,2018-10-04 14:50:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
NONE,NONE,Vendor creates invoice,17414.0,2018-11-14 22:59:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
user_000,user_000,Record Goods Receipt,17414.0,2018-11-28 12:23:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
NONE,NONE,Record Service Entry Sheet,17414.0,2018-11-28 12:23:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
user_013,user_013,Record Invoice Receipt,17414.0,2018-11-29 12:41:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
user_002,user_002,Clear Invoice,17414.0,2018-12-07 08:08:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
user_003,user_003,SRM: In Transfer to Execution Syst.,17414.0,2019-01-17 10:59:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
user_003,user_003,SRM: Transfer Failed (E.Sys.),17414.0,2019-01-17 10:59:00+00:00,Marketing,companyID_0000,EC Purchase order,Advertising,2000000014,Purchase order,vendorID_0013,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0013,True,00001,2000000014_00001,True
batch_00,batch_00,SRM: Created,74.0,2018-01-15 09:13:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00001,2000000026_00001,True
batch_00,batch_00,SRM: Complete,74.0,2018-01-15 10:13:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00001,2000000026_00001,True
batch_00,batch_00,SRM: Awaiting Approval,74.0,2018-01-15 10:13:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000000026,Purchase order,vendorID_0024,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0024,False,00001,2000000026_00001,True
